gene,gene_short_name,dpt_correlation,p_value,q_value,abs_correlation
WBGene00012270,W04G5.10,0.0029039234930422846,0.8193445314197048,0.8578059390112414,0.0029039234930422846
WBGene00001147,eat-18,-0.0028996092170595934,0.8196083031863328,0.8579681668228893,0.0028996092170595934
WBGene00008874,F15H10.7,-0.0028996092170595934,0.8196083031863328,0.8579681668228893,0.0028996092170595934
WBGene00007132,pals-27,0.0028987890991186544,0.8196584469233742,0.8579681668228893,0.0028987890991186544
WBGene00010244,F58D5.5,-0.002897584197679753,0.8197321184704551,0.8579884366841818,0.002897584197679753
WBGene00003763,nlp-25,0.0028957250169202742,0.8198457978788432,0.8579884366841818,0.0028957250169202742
WBGene00016399,C34D4.3,0.002895035068299017,0.819887985676397,0.8579884366841818,0.002895035068299017
WBGene00015853,C16C8.16,0.0028950059630387503,0.8198897653664986,0.8579884366841818,0.0028950059630387503
WBGene00004218,ptr-3,-0.002891215924012521,0.8201215215980879,0.8581754994000413,0.002891215924012521
WBGene00022745,ZK470.2,-0.0028873254344555527,0.820359436591168,0.8583689820539057,0.0028873254344555527
WBGene00016236,cec-9,-0.0028830761506762445,0.8206193118002386,0.8585854159129919,0.0028830761506762445
WBGene00011611,T08D2.6,-0.0028788086403783394,0.8208803215119982,0.8588030087175986,0.0028788086403783394
WBGene00001715,grl-6,0.002868605248086763,0.8215044623179153,0.8594004557340538,0.002868605248086763
WBGene00020442,gen-1,0.002865776586934954,0.8216775113451558,0.8595259554041451,0.002865776586934954
WBGene00009109,degt-1,0.0028640338128294728,0.8217841333708344,0.8595819565594672,0.0028640338128294728
WBGene00206379,C55B6.7,0.002854702104127042,0.8223550984658698,0.8601236195568351,0.002854702104127042
WBGene00021873,clec-82,0.002852851758729361,0.8224683239255841,0.8601864811395852,0.002852851758729361
WBGene00019894,R05F9.11,-0.002845168009745449,0.8229385437740357,0.8605811229718608,0.002845168009745449
WBGene00009434,F35E12.10,-0.0028449488221726814,0.8229519582569351,0.8605811229718608,0.0028449488221726814
WBGene00016534,C39D10.7,-0.0028383276685032743,0.8233572033728002,0.8609410058946915,0.0028383276685032743
WBGene00006624,try-6,-0.002837588501570639,0.8234024467196883,0.8609410058946915,0.002837588501570639
WBGene00012200,mltn-4,-0.002835173060440925,0.8235502964952864,0.8610399948893703,0.002835173060440925
WBGene00016436,C35B1.7,0.0028278207527922317,0.8240003716613947,0.8614549340096399,0.0028278207527922317
WBGene00009335,F32D8.13,-0.002826105028666327,0.8241054088996473,0.861509121370204,0.002826105028666327
WBGene00007163,fbxa-154,-0.0028221655576609783,0.8243465966243941,0.8616607440954158,0.0028221655576609783
WBGene00009270,F30F8.1,0.0028219976131350377,0.8243568791243877,0.8616607440954158,0.0028219976131350377
WBGene00023427,F14D2.15,0.0028163410479837337,0.8247032231628757,0.8619133925886803,0.0028163410479837337
WBGene00019464,K07B1.4,0.0028163111912023115,0.8247050513448879,0.8619133925886803,0.0028163111912023115
WBGene00021637,Y47G6A.7,0.002807042230404137,0.8252726516460287,0.8624509342618107,0.002807042230404137
WBGene00005660,srr-9,0.0028054062261668104,0.8253728445901575,0.8624999741596535,0.0028054062261668104
WBGene00011918,T22C1.8,0.002803562099525078,0.8254857868742319,0.8625623297023466,0.002803562099525078
WBGene00000936,dbl-1,0.0028010139568960023,0.8256418520810558,0.8626391667093628,0.0028010139568960023
WBGene00004258,pyc-1,0.0028006217772216487,0.8256658723852337,0.8626391667093628,0.0028006217772216487
WBGene00008239,fshr-1,-0.0027922041028472107,0.8261814791940749,0.8631221698890549,0.0027922041028472107
WBGene00001188,egl-20,-0.002787862835381093,0.8264474236422541,0.863344302168734,0.002787862835381093
WBGene00021165,Y5H2B.3,0.002785264601611974,0.8266066000107946,0.8634548782255845,0.002785264601611974
WBGene00009048,cth-1,-0.002777262750215641,0.8270968645391008,0.8639112650378739,0.002777262750215641
WBGene00005740,srv-29,-0.0027750722341612797,0.8272310867749761,0.8639957270889772,0.0027750722341612797
WBGene00014669,zipt-2.1,0.0027720654043506547,0.8274153362427017,0.864132425467094,0.0027720654043506547
WBGene00006677,twk-24,0.0027698277746914923,0.827552457607915,0.8641645776623441,0.0027698277746914923
WBGene00019656,slc-25A10,-0.0027698211759766963,0.8275528619832205,0.8641645776623441,0.0027698211759766963
WBGene00017258,F08F1.4,0.0027515065748673025,0.8286753733019303,0.8652809469597508,0.0027515065748673025
WBGene00019302,K02D10.2,0.00274751114104013,0.8289203020601141,0.8654808828319169,0.00274751114104013
WBGene00050968,R11G10.4,-0.0027370588203105466,0.8295611305768823,0.866094127687206,0.0027370588203105466
WBGene00077585,T01G5.8,0.0027349013794790034,0.829693416730423,0.866173189267958,0.0027349013794790034
WBGene00012210,W02D9.4,0.0027340789704134913,0.829743845030589,0.866173189267958,0.0027340789704134913
WBGene00015199,B0454.8,0.0027331566998608924,0.8298003974497844,0.8661763818660978,0.0027331566998608924
WBGene00011741,T12G3.6,0.002728566105770245,0.8300818997600745,0.866381035817879,0.002728566105770245
WBGene00013450,oac-56,-0.002728214360664698,0.8301034702123625,0.866381035817879,0.002728214360664698
WBGene00010906,M88.3,0.002720490177074029,0.8305771810672746,0.8667773585981232,0.002720490177074029
WBGene00017871,F28A10.3,-0.00272027692413795,0.8305902603760178,0.8667773585981232,0.00272027692413795
WBGene00012233,W04A4.4,-0.002717039960865052,0.8307887967761372,0.8669286716117299,0.002717039960865052
WBGene00001692,grd-3,0.0027160760564107667,0.8308479191263516,0.8669344958431425,0.0027160760564107667
WBGene00002881,let-756,-0.002714626721768841,0.8309368177785302,0.866971386910881,0.002714626721768841
WBGene00019618,K10C2.2,0.002709685225876703,0.8312399333374143,0.8672317655025396,0.002709685225876703
WBGene00021289,Y25C1A.2,0.0027021465858479282,0.8317024082657969,0.8676583592964232,0.0027021465858479282
WBGene00001838,hda-10,-0.0026981149295153307,0.8319497632660692,0.8678065209938679,0.0026981149295153307
WBGene00010684,K08F9.1,-0.0026980846731953882,0.8319516196509271,0.8678065209938679,0.0026980846731953882
WBGene00005310,srh-89,0.0026930701882695463,0.83225929769784,0.8680715375111715,0.0026930701882695463
WBGene00012740,slc-25A46,-0.002691174943503508,0.832375592548065,0.8681369143019819,0.002691174943503508
WBGene00013566,Y75B12A.2,-0.002681559906010199,0.8329656410564394,0.8686963583657006,0.002681559906010199
WBGene00017806,F26A1.8,-0.0026714763146983697,0.8335845445003988,0.8692315413325484,0.0026714763146983697
WBGene00009988,F53F4.4,-0.002671449723338206,0.8335861767423303,0.8692315413325484,0.002671449723338206
WBGene00020886,ttr-6,-0.0026676715454585103,0.8338180977139813,0.8693860295836003,0.0026676715454585103
WBGene00017485,F15E6.4,-0.0026672868241274595,0.8338417143918795,0.8693860295836003,0.0026672868241274595
WBGene00020748,nhr-221,-0.002663539703767825,0.8340717446548909,0.8695698724777537,0.002663539703767825
WBGene00014183,ZK1025.3,0.002662651339091317,0.8341262821516604,0.8695707417331757,0.002662651339091317
WBGene00019751,M03D4.4,-0.0026606878806797467,0.8342468234377836,0.8696404149298006,0.0026606878806797467
WBGene00008906,oac-17,0.002659623976277094,0.8343121406345628,0.8696525158461981,0.002659623976277094
WBGene00000675,col-101,0.002658384890326415,0.8343882143432916,0.8696758266267511,0.002658384890326415
WBGene00014047,clec-61,0.002640622425344202,0.8354789112569688,0.8707565995798687,0.002640622425344202
WBGene00003868,ooc-3,-0.002634195287678173,0.8358736450869794,0.8711119303114095,0.002634195287678173
WBGene00007869,C32H11.6,0.002632924528579692,0.835951695862302,0.8711372029477664,0.002632924528579692
WBGene00012242,srt-39,0.0026252627237625037,0.8364223226407567,0.8715715456721239,0.0026252627237625037
WBGene00011513,fbxa-197,0.002621927124636401,0.836627230300089,0.8717289648017401,0.002621927124636401
WBGene00017032,D1044.7,-0.002618088135699233,0.8368630751845152,0.8719185968333871,0.002618088135699233
WBGene00014229,ZK1128.3,0.0026123654634435506,0.8372146696919766,0.8722287949847178,0.0026123654634435506
WBGene00015395,nhr-147,0.0026065419070006933,0.8375724957802373,0.8724909915522987,0.0026065419070006933
WBGene00006380,tab-1,-0.0026065156536127124,0.8375741089852353,0.8724909915522987,0.0026065156536127124
WBGene00044256,Y45F10C.6,0.002596952887748883,0.8381617623772015,0.873003871378755,0.002596952887748883
WBGene00001601,glh-4,-0.0025967489630892133,0.8381742949885206,0.873003871378755,0.0025967489630892133
WBGene00010072,F54F12.1,0.0025808902525264873,0.8391490502704306,0.8739199404520761,0.0025808902525264873
WBGene00017417,F13B6.2,0.002579307362836799,0.8392463561164554,0.8739199404520761,0.002579307362836799
WBGene00044212,Y68A4A.13,0.0025793073628367982,0.8392463561164554,0.8739199404520761,0.0025793073628367982
WBGene00022303,Y76B12C.9,0.0025789275380578396,0.839269705658954,0.8739199404520761,0.0025789275380578396
WBGene00194930,Y73F8A.1159,-0.0025765192606265756,0.83941775662672,0.874017896939094,0.0025765192606265756
WBGene00017613,F20A1.1,0.002573962014382787,0.8395749718018894,0.8741253821641071,0.002573962014382787
WBGene00013030,Y49E10.4,0.002562595855709955,0.8402738213684754,0.8746428256950698,0.002562595855709955
WBGene00195213,F11C1.9,-0.002562529334378951,0.8402779118111912,0.8746428256950698,0.002562529334378951
WBGene00012880,Y45F10C.4,0.0025623647715654124,0.8402880309110984,0.8746428256950698,0.0025623647715654124
WBGene00006530,tba-4,0.0025623647715654124,0.8402880309110984,0.8746428256950698,0.0025623647715654124
WBGene00003579,ndx-2,-0.0025548948249731447,0.8407473917002409,0.8750647146885839,0.0025548948249731447
WBGene00003231,mex-6,-0.0025477356044477143,0.8411876954224868,0.8754667157912911,0.0025477356044477143
WBGene00000476,cfi-1,0.002545667269306372,0.8413149106555137,0.8755428390856789,0.002545667269306372
WBGene00013196,tbc-20,-0.0025397306275283683,0.8416800733490479,0.8758665647601404,0.0025397306275283683
WBGene00019579,oac-57,0.0025375935337514145,0.8418115342748327,0.8759470704310836,0.0025375935337514145
WBGene00044138,sssh-1,0.0025216325030375793,0.842793498351677,0.8769125000199431,0.0025216325030375793
WBGene00013162,Y53F4B.16,-0.0025129707940456107,0.8433264916052938,0.8774106889464061,0.0025129707940456107
WBGene00008450,E01G6.2,0.0025016653643574007,0.8440222725860477,0.8780781699892883,0.0025016653643574007
WBGene00044753,F49H12.7,-0.0024964851424396834,0.8443411246780232,0.8783534526685868,0.0024964851424396834
WBGene00008178,C48D1.5,-0.0024934970518462746,0.8445250586957475,0.8784883560581743,0.0024934970518462746
WBGene00016137,C26E6.1,-0.0024880733881934474,0.8448589377716088,0.8787581683885984,0.0024880733881934474
WBGene00016757,C49A9.3,0.002487520384804777,0.8448929820574173,0.8787581683885984,0.002487520384804777
WBGene00003937,pax-1,-0.002477414898336123,0.8455151522750091,0.8793487921919807,0.002477414898336123
WBGene00010702,usp-33,-0.002475825763004774,0.8456130002464656,0.8793940719326121,0.002475825763004774
WBGene00020487,T13C5.7,-0.0024624694723388682,0.8464354822711253,0.880192879643829,0.0024624694723388682
WBGene00017051,afmd-1,-0.0024580973454583345,0.8467047547719231,0.8804163491694694,0.0024580973454583345
WBGene00009166,F26F2.1,-0.0024562557361575894,0.8468181819856767,0.880477269102025,0.0024562557361575894
WBGene00022398,Y97E10AR.3,0.0024553803932900443,0.8468720966523552,0.880477269102025,0.0024553803932900443
WBGene00005110,srd-32,0.0024516673592611905,0.8471008001358642,0.8806585011749543,0.0024516673592611905
WBGene00012777,lact-8,0.002450642607412183,0.8471639217599145,0.880667579682623,0.002450642607412183
WBGene00017743,F23F1.2,-0.0024483951182563083,0.847302363747337,0.8807549511328806,0.0024483951182563083
WBGene00015649,C09F5.3,0.0024467544603616973,0.847403428807181,0.8807859247675482,0.0024467544603616973
WBGene00044988,W01A8.8,-0.0024461453039671443,0.8474409536779666,0.8807859247675482,0.0024461453039671443
WBGene00010578,K04H8.3,-0.0024403305658355435,0.8477991669273286,0.881101675923447,0.0024403305658355435
WBGene00009316,abhd-11.1,-0.002423585342506789,0.8488309211327,0.882117340028283,0.002423585342506789
WBGene00010572,wdr-5.2,-0.0024193592647076645,0.8490913512215594,0.8822578819362388,0.0024193592647076645
WBGene00020329,bath-26,-0.0024179976118844236,0.849175265955668,0.8822578819362388,0.0024179976118844236
WBGene00013868,ZC373.3,-0.002417512792899584,0.8492051443631599,0.8822578819362388,0.002417512792899584
WBGene00010017,nhr-282,0.002417139368862948,0.8492281578743099,0.8822578819362388,0.002417139368862948
WBGene00019518,K08B5.1,-0.00241696999600701,0.8492385960880816,0.8822578819362388,0.00241696999600701
WBGene00194687,F57C12.6,0.00241283176419313,0.8494936377705291,0.8824662207468024,0.00241283176419313
WBGene00000742,col-169,-0.0024004266496431116,0.8502582666011924,0.8831582961635469,0.0024004266496431116
WBGene00044363,F22E5.21,-0.0023999362979709653,0.850288493889365,0.8831582961635469,0.0023999362979709653
WBGene00001031,dnj-13,0.0023993687032910515,0.8503234830280197,0.8831582961635469,0.0023993687032910515
WBGene00008633,fbxa-18,0.0023977528371586223,0.8504230940389723,0.8831645525886395,0.0023977528371586223
WBGene00009049,F22B8.7,-0.002397501414062507,0.8504385933771039,0.8831645525886395,0.002397501414062507
WBGene00021117,clec-126,0.0023964566053036656,0.8505030027335972,0.8831747976824477,0.0023964566053036656
WBGene00009563,F39H2.3,-0.002390157039398053,0.8508913733791383,0.8834850209975497,0.002390157039398053
WBGene00021055,W06A11.4,-0.0023898407143617966,0.8509108758928351,0.8834850209975497,0.0023898407143617966
WBGene00019868,R04B3.3,0.0023844365967766357,0.8512440721852153,0.8837743021815212,0.0023844365967766357
WBGene00013853,ZC116.1,0.0023819748454873097,0.8513958627372598,0.8838752201988658,0.0023819748454873097
WBGene00021175,math-46,-0.0023807479450318942,0.8514715149603722,0.8838970874623892,0.0023807479450318942
WBGene00206529,C04A2.15,-0.002377829060218096,0.8516515025557816,0.8840272536305671,0.002377829060218096
WBGene00015052,clec-52,-0.0023754896920399277,0.851795760914644,0.8841203179955074,0.0023754896920399277
WBGene00022781,pmt-1,-0.002368821748904622,0.8522069702939191,0.884490434138782,0.002368821748904622
WBGene00013243,Y56A3A.31,-0.002365844544190395,0.8523905862925957,0.8846243028617939,0.002365844544190395
WBGene00013210,Y54G9A.7,-0.002363376831094112,0.8525427859891483,0.884677273426974,0.002363376831094112
WBGene00007394,C06H5.6,0.002363245274078985,0.8525509001083561,0.884677273426974,0.002363245274078985
WBGene00012398,Y6E2A.4,0.0023606431194258875,0.852711397932532,0.8847817634127522,0.0023606431194258875
WBGene00021245,Y22D7AL.6,-0.002359840854650202,0.852760881905843,0.8847817634127522,0.002359840854650202
WBGene00019892,R05F9.9,-0.002353699223157923,0.8531397190745127,0.8850902040136731,0.002353699223157923
WBGene00009186,trcs-1,-0.002353249122095028,0.8531674842048796,0.8850902040136731,0.002353249122095028
WBGene00009458,F36A2.11,-0.0023511688755374536,0.8532958095629236,0.8851666185177052,0.0023511688755374536
WBGene00016949,C55C2.3,-0.002332750818668072,0.8544321436957341,0.886288614395985,0.002332750818668072
WBGene00020293,nep-20,0.0023289746340090134,0.8546651593692268,0.8864258872434723,0.0023289746340090134
WBGene00022502,ZC13.1,0.002328831826075537,0.8546739718160258,0.8864258872434723,0.002328831826075537
WBGene00016263,C30F12.4,-0.0023272301849074015,0.8547728077455325,0.8864319705955913,0.0023272301849074015
WBGene00006766,unc-30,0.002326962487065844,0.8547893273764552,0.8864319705955913,0.002326962487065844
WBGene00195057,B0261.9,-0.00232351826526283,0.8550018759408236,0.8865956052022936,0.00232351826526283
WBGene00219294,F43G6.16,-0.002319862267739854,0.855227505040284,0.8867727818655404,0.002319862267739854
WBGene00001174,egl-5,0.002314281357814663,0.8555719525089124,0.8870731289635851,0.002314281357814663
WBGene00255607,F22H10.11,0.0023072032973204936,0.8560088419881442,0.8874692770823429,0.0023072032973204936
WBGene00022725,ZK381.2,0.0023006841170274506,0.8564112739251173,0.8878296528199948,0.0023006841170274506
WBGene00013302,vti-1,-0.0022978650334827813,0.8565853087894995,0.8879532215057347,0.0022978650334827813
WBGene00021994,Y59E9AL.4,0.0022900407170368597,0.8570683759757383,0.8883971028614784,0.0022900407170368597
WBGene00010193,btb-20,0.0022861141541710354,0.8573108190835224,0.8885880685117784,0.0022861141541710354
WBGene00009889,F49E11.2,0.0022847190883143235,0.8573969597722872,0.8885880685117784,0.0022847190883143235
WBGene00000616,col-39,0.0022843607294272556,0.8574190875189037,0.8885880685117784,0.0022843607294272556
WBGene00019080,F59A3.7,-0.002282229078182065,0.8575507138569405,0.8885880685117784,0.002282229078182065
WBGene00000088,aex-5,0.0022819218208630196,0.8575696868723782,0.8885880685117784,0.0022819218208630196
WBGene00005083,srd-5,0.002280863314342792,0.8576350498525711,0.8885880685117784,0.002280863314342792
WBGene00020402,T10B11.6,0.002280238144268025,0.8576736546827508,0.8885880685117784,0.002280238144268025
WBGene00009466,F36D1.7,0.00227994700243584,0.8576916330762466,0.8885880685117784,0.00227994700243584
